Date	title	text
JAN3	Elizabeth Warren’s ‘likability’? The US media has learned nothing from 2016	The countdown to the US election has only just begun but it s already starting to look like a hellish repeat of  On Monday senator Elizabeth Warren became the first major Democrat to announce her intention to run for president As you may be aware Warren is a woman which means that it is basically illegal not to compare her with Hillary Clinton despite the two being very different politicians It is also mandatory to analyse her likability which we all know is the most important issue when it comes to female candidates Indeed less than hours after Warren had announced her bid Politico published a story headlined Warren battles the ghosts of Hillary They publicised the story with a widely derided tweet asking How does Elizabeth Warren avoid a Clinton redux written off as too unlikable before her campaign gets off the ground 
JAN3	Charging forced marriage victims rescue fees is a Foreign Office racket	In recent days the abhorrent practice of the Foreign Office whereby it forces British nationals who are victims of forced marriage abroad to pay for their protection and rescue has again hit the headlines It is left to the foreign secretary Jeremy Hunt to say he wants to get to the bottom of the issue  But this is not a new issue that has only just come to light Southall Black Sisters the charity I run has sounded the alert about this for some time but without success The Guardian reported that this was happening over years ago This is why Hunt s appeal to British embassies for more humanity and compassion appears disingenuous 
JAN3	Fiona Onasanya is lucky. She’d be out of a job were it not for Brexit	It seems a strange thing to say about the disgraced Labour MP for Peterborough but Fiona Onasanya is a lucky woman Onasanya was found guilty of conspiring to pervert the course of justice last month She faces a prison sentence She is contemplating the ruin of a career that included her public aspiration to become Britain s first black female prime minister I m not sticking my neck out very far to say that this last is not now going to happen  Onasanya s offence she repeatedly denied to police that she was behind the wheel when her car was caught speeding in Cambridgeshire in She refused to say who was driving In fact it was Onasanya who is a qualified solicitor as well as an MP After a first trial failed to agree a verdict Onasanya was found guilty at the retrial She will be sentenced soon 
JAN3	It’s not just Windrush. Britain’s immigration scandal will grow in 2019	Tasfin came to the UK in from Bangladesh or what was then called East Pakistan He was years old Orphaned during the brutal partition of India by the departing British he had been working since the age of for an American company in the port city of Chittagong He made tea unloaded containers repaired cars and swept floors And he eventually concluded that the only way to ensure a better life for himself was to scrape together the fare for a one way ride to the Tilbury Docks As a citizen of the Commonwealth he enjoyed this right to move to the United Kingdom as did all those now fondly referred to as the Windrush generation  Now Tasfin lives in Tooting south London with the eldest of his three sons surrounded by grandchildren the youngest of whom will be sitting her GCSEs in a few months time After working for over years on the London Underground he retired a few months after his wife passed away and struggles with chronic arthritis 
JAN3	Indian women just did a remarkable thing – they formed a wall of protest	On January in one of the biggest movements for women s rights in India million women lined up across the length of the southern state of Kerala to uphold Renaissance values What they were demanding was an end to violent agitations against women trying to enter Kerala s Sabarimala temple a popular Hindu pilgrimage site This followed a ruling by the Indian supreme court in September which forced the temple s doors open to women of all ages in a sensational blow to religious tradition   Where a man can enter a woman can also go What applies to a man applies to a woman the bench said in its judgment Since the temple has accepted only men and older women in their millions every year to preserve the mythological celibacy of the ruling deity Ayyappa In theory the court order only reinforced Indian women s constitutional right to enter places of worship as freely as men but in practice it wreaked mayhem Between November and December more than a dozen women of menstrual age including reporters tried to enter the temple but were stopped shoved and stoned by mobs of male devotees None of the women could make it in despite police protection and prohibitory orders Both sides are far from giving in Protests have since continued though most women who were sent back by the mobs have vowed to return 
JAN3	The space race is back on – and is China in the lead?	China s achievement in landing a spacecraft on the far side of the moon announced by Beijing s state media this morning has ramifications that go far beyond the simple statement of this being a first for mankind It puts China on the map of international space exploration on a par with the existing space powers of the United States and Russia the European Union to a lesser extent but also adds a new dimension It is the first time a landing has been attempted on the far side of the moon with the particular communications challenges this entails and it has been a success  The first response from the US space agency Nasa was generous as scientists to scientists what China had managed was a first for humanity and an impressive accomplishment The response in political and military quarters in Washington as in Moscow however is likely to reflect trepidation There is now a serious newcomer to be considered 
JAN3	Labour members want another vote. Jeremy Corbyn shouldn’t fear that	At the outset of the Labour left faces both an unprecedented set of opportunities and potentially an unprecedented crisis As Theresa May hurtles towards what should be certain defeat on her Brexit deal and the divisions within the Conservative party deepen the prospects for a transformative leftwing government this year look good Even under the Fixed term Parliaments Act it is entirely plausible that the Tories will lose control and be unable to prevent an election  The problem that the left has is the gap between the apparent position of Labour s leadership and that of its rank and file In the most authoritative poll yet done research published this week by Queen Mary University shows that a whopping of Labour members back a fresh Brexit referendum substantially more than Jeremy Corbyn received in either leadership election 
JAN3	The Channel migrant ‘crisis’ is really a tale of British hypocrisy	A lot of us have spent the past few weeks telling our children some fairly problematic stuff That there s an old man with a beard who breaks into our homes with a reindeer and watches them while they sleep That it s acceptable to talk about the ins and outs of a virgin s womb That there was a genocidal king who murdered newborn boys I can t think of any context in which we would tell these stories other than Christmas but I suppose we feel they are balanced out by their happy endings Santa is a creepy idea but he does leave presents The traumatic experience of being homeless in another town with a birth imminent ends with a baby swaddled happily in a manger We don t tend to dwell on the next part in which the holy family went on to become refugees in Egypt although the Pope is among the religious figures who has suggested we should think about that more  You don t even need to go that far to see what is wrong with this year s Christmas message though which courtesy of Sajid Javid is that there is officially No Room at the Inn The home secretary cut short his a night luxury safari holiday in South Africa to appear to us as a Tory Ghost of Christmas Present with the message that Britain is now facing a full on crisis 
JAN3	The first lesson from my life as a carer? There is such a thing as society	It s leaflets at the moment If my son sees any in a cafe for instance he wants them all Later he will want to go through them and then destroy each one tearing them into tiny pieces We ve got him down to a maximum of three This is progress When he lived at home it was books each one to be looked through swiftly then reshelved on the other side of the room If we went outside every item on display in the two village shops had to be named three times I stopped going outside I stopped trying to speak to anyone on the phone because my son knew that if he stood next to me and shrieked like an agonised seagull no one could hear a thing  I have spent a large part of my life as a carer for my son whom I shall call Huw he is now a vulnerable adult who has severe autism and obsessive compulsive disorder OCD I was helped for part of that time by my daughter Rhiannon There are around million carers in the UK that s one in people and that doesn t include parents whose children aren t sick or disabled So many carers stories go untold Why Probably because it s exhausting especially if lack of sleep is part of the picture typical in cases of autism It may be because unaffected people feel uncomfortable thinking about it but it s possible that they just don t think about it full stop because our stories aren t out there And yet it s possible we will all be carers at some point 
JAN4	No-deal Brexit is like Dragons’ Den. No ferries, Chris? Sorry, I’m out	There s a certain type of movie character that finds time to suggest a shag even in the midst of a crisis If anything the fact the bomb clock is ticking or planetary destruction is pending gets them in the mood The Tories are like that but with backstabbing There are days until Brexit Theresa May s deal is about to get voted down heavily and bump the UK a few weeks closer to a calamitous no deal exit and the first thought of certain Tory leadership hopefuls is Ooh how can I do over the Saj  If you missed this latest flurry of displacement activity a report claimed the home secretary refers to himself in the third person during meetings According to what a source told the Sun and which Javid hotly denied He uses phrases like Just you watch what the Sajid is going to do about this or the Saj will sort that out Oof These drive bys made a charming companion piece to the articles suggesting that Javid was failing to get a grip on Britain s nonexistent migrant crisis and the very detailed articles about Javid s very luxurious South African holiday 
JAN4	Democrats are battling Trump. But on Brexit, Labour is tongue-tied	I m suffering from a bad case of opposition envy Perhaps you missed this only recently discovered malady among all the new year detox supplements and guides to a new you In which case let me fill you in  Spool back to the early summer of when twin horrors loomed on the horizon Brexit and Trump I imagined back then the devil offering progressive types one wish they could either have Britain stay in the European Union or see Donald Trump lose the US presidential election But they could not have both I wrote then that forced to make that diabolical choice I d opt for a remain victory in the referendum Though four years of Trump would be a nightmare Brexit would haunt us for generations 
JAN4	Think Riyadh’s Netflix ban was bad? Imagine if Hasan Minhaj was a Saudi citizen	The government of Saudi Arabia makes it very clear that resistance to its regime is futile It will not tolerate dissent it is untouchable  The kingdom has never claimed to be a democracy or that it believed in free speech the right to protest or the right to collectively bargain for rights There is no independent press 
JAN4	Beware the clever lie of a 'clean break Brexit'	Some days it can be hard to believe but Brexit hasn t actually happened yet Until pm on March when we leave the EU without a deal enter into the transition period envisaged by Theresa May s withdrawal agreement or don t leave at all because the article period has been extended the fight over our future remains a battle of ideas  Such battles are won largely with words in the absence of facts on the ground we are swayed by assertions characterisations and attempts to define sorry Theresa often rather nebulous concepts 
JAN4	All aboard Chris Grayling’s Brexit pizza ferry – what could possibly go wrong?	We re about to give back control to a government that can t tell the difference between P O and Papa John s pizza I know you think that sounds good but one day you ll want insulin or a functioning health service rather than a pepperoni stuffed crust  In case you ve missed everything here s a quick recap In government members insisted that Brexit was easy and no deal was better than a bad deal After realising that was shite they discovered they had to do quite a lot of planning for no deal This left them in the awkward position of going back to a public they d just told that Brexit would improve their lives and assuring them there d be food 
JAN4	Fat Cat Friday should shatter the myth that Britain’s bosses deserve their pay	Please raise a glass if you re not doing Dry January of course to our nation s exceptionally talented CEOs and their superhuman work ethic and skills For the average executive to have earned the equivalent of a worker s average annual salary by January is surely testament to an unimaginable amount of hard work and graft They must truly deserve the hike in their salaries since last year unlike millions of good for nothing slackers like nurses and teachers who have endured years of stagnating pay  It is worth taking a moment to absorb how great the gap now is between the worker and the boss Top executives now earn times more than the average worker in the ratio was The salary of the average FTSE chief executive is the same as that of Britons on minimum wage combined This in a country where workers have suffered the worst squeeze in wages for generations where most Britons languishing in poverty are actually in work where child poverty has increased at its fastest rate for three decades and where one in every people are classed as homeless or in inadequate homes It is not a trend restricted to Britain of course US top bosses earn times the average worker s wage 
JAN4	An invisible Irish border is crucial. That’s why we support the backstop	Life has become pretty normal for most people in Northern Ireland over the past years or so Like anyone else in the UK people go to jobs near to them or in the next town They go to doctors chemists and hospitals near to them They buy local fresh food They use trains buses and roads to get around  But if we in Britain get Brexit wrong our friends in Northern Ireland will find all of these things harder to do Why Because of the border with Ireland which is crossed million times a year as people on either side go about their daily lives 
JAN4	Cheap rail fares would mainly benefit the rich? That’s muddled thinking	One of the most depressing things about politics in the UK is realising how easy it is for total nonsense to become common sense and received wisdom  Take this tweet from YouGov following the recently announced rise in fares There will be calls for train fares to be frozen the main beneficiaries will be those in wealthier households of those who made more than train journeys last year are in households earning k Just are in households on less than k Most of the poor YouGov sagely intones take the car or bus or walk Therefore we should not lower the price because that means only rich people will benefit 
JAN4	Run, swim, cook: the new prescription for happiness	When Ella Risbridger was at her lowest ebb sitting with a psychiatrist trying to explain why she had wanted to throw herself under a bus help came from a wholly unexpected source Her mind was looking for a puzzle to occupy itself as she put it something to take her outside the horrible thoughts she was having And it settled most unexpectedly on baking  She came home from hospital and made a pie and from then on cooking became a sort of comfort and salvation For her the rhythmic and predictable act of making meals became a self soothing ritual a way not so much of curing her chronic anxiety as living through it Even the recipe that provided the title of her wholly unconventional cookbook Midnight Chicken came from an afternoon spent lying on the floor wondering if she would ever be able to get up 
JAN4	Women of colour fleeing violence need help – not penalties for who they are	Rotherham is a town now made infamous by grooming gangs and government agencies that assumed children as young as could consent to sex with men old enough to be their fathers Five minutes from a city centre that has perhaps seen better days sits the black and minority ethnic BME violence against women and girls VAWG charity Apna Haq Nestled behind a large mechanic s garage its location provides an apt visual metaphor Not unlike wild flowers that bloom by busy roadsides the charity exists and flourishes in spite of it all  Apna Haq which in Urdu means our right was set up in by manager Zlakha Ahmed Back then in her work as an English language tutor and then later as a youth worker Ahmed had come across countless beautiful intelligent women whose experiences of abuse and social isolation would stay with her In the end her frustration a word she uses frequently over men controlling women s behaviour kickstarted the charity Rooted in the community it exemplifies the importance of specialist organisations in the women s sector that cater for women from black and ethnic minority communities Yet just five years into Tory austerity Ahmed s year legacy was under threat after their contract to deliver domestic violence services was instead awarded to a generic provider 
JAN5	Brexiters ache to dish out a severe spanking, whether we like it or not	Wide eyed foreigners long ago concluded that masochism was le vice anglais Impressed by the volume of Victorian spanking pornography the Italian critic Mario Praz wrote in the s It seems to be an assured fact that sexual flagellation has been practised in England with greater frequency than elsewhere Or as a successful lawyer once declared on the theme Most people probably think S M spanking bondage whipping role play like doctors and nurses sheikhs and harems guards and prisoners is harmless and private and even funny  The late Christopher Hitchens who claimed with pride that Margaret Thatcher once smote me on the rear with a rolled up parliamentary order paper explained it thus There is almost no English surname however ancient and dignified that cannot be instantly improved by the prefix Spanker 
JAN5	Churchill and the film-maker: sadly, their dream of England persists	My older brother took me to see the original version of The Four Feathers when I was nine or He had seen it several times already had once sat through it twice when thanks to the principle of continuous performance it was possible to stay put in your seat and watch the programme all over again at no extra cost  Films about war weren t new to me The Four Feathers stood out on two counts Surprisingly given its date and in contrast to the usual British monochrome it was in Technicolor and the war it featured was older and more obscure than the familiar one which had ended in In it an army led by General Kitchener fought the Muslim revivalist leader the Mahdi and his followers in Sudan in the late s 
JAN5	Ruth Wilson’s gleeful villainy makes must-see TV of Luther	Is there a helpline for people disturbed out of doing everyday activities by Luther induced nightmares I only ask because I found myself alone on the top deck of the bus last week and instead of being grateful for that rare moment of feeling like a public transport VIP I wondered how likely it might be that a serial killer was waiting underneath the back seat ready to slither down the aisle and do me in  I ve had more are you watching it conversations about Luther s return than I have since Bodyguard was on It continues to amaze me that a show can be so duff in so many ways fundamentally nonsensical a plot entirely reliant on Luther having convenient sudden feelings about things and that grotesque dare you to flinch violence and yet it doesn t matter one bit because it s so entertaining that you barely have time to catch a breath 
JAN5	No-deal Brexit is like Dragons’ Den. No ferries, Chris? Sorry, I’m out	There s a certain type of movie character that finds time to suggest a shag even in the midst of a crisis If anything the fact the bomb clock is ticking or planetary destruction is pending gets them in the mood The Tories are like that but with backstabbing There are days until Brexit Theresa May s deal is about to get voted down heavily and bump the UK a few weeks closer to a calamitous no deal exit and the first thought of certain Tory leadership hopefuls is Ooh how can I do over the Saj  If you missed this latest flurry of displacement activity a report claimed the home secretary refers to himself in the third person during meetings According to what a source told the Sun and which Javid hotly denied He uses phrases like Just you watch what the Sajid is going to do about this or the Saj will sort that out Oof These drive bys made a charming companion piece to the articles suggesting that Javid was failing to get a grip on Britain s nonexistent migrant crisis and the very detailed articles about Javid s very luxurious South African holiday 
JAN5	Democrats are battling Trump. But on Brexit, Labour is tongue-tied	I m suffering from a bad case of opposition envy Perhaps you missed this only recently discovered malady among all the new year detox supplements and guides to a new you In which case let me fill you in  Spool back to the early summer of when twin horrors loomed on the horizon Brexit and Trump I imagined back then the devil offering progressive types one wish they could either have Britain stay in the European Union or see Donald Trump lose the US presidential election But they could not have both I wrote then that forced to make that diabolical choice I d opt for a remain victory in the referendum Though four years of Trump would be a nightmare Brexit would haunt us for generations 
JAN5	Yes to culture. But the whole nation needs a boost, not just our cities	Another year over a new one just begun sang one of Liverpool s great songsmiths And with each one that passes a new anniversary is formed Last year was significant for me as it was not just the th anniversary of Grange Hill but also the th anniversary of what will probably soon be known as the UK s one and only European capital of culture  This year will mark a decade since having seen the impact on Liverpool I suggested and began shepherding the UK city of culture project Last week the Labour MP Yvette Cooper suggested there should be a town of culture award to sit alongside it 
JAN5	Think Riyadh’s Netflix ban was bad? Imagine if Hasan Minhaj was a Saudi citizen	The government of Saudi Arabia makes it very clear that resistance to its regime is futile It will not tolerate dissent it is untouchable  The kingdom has never claimed to be a democracy or that it believed in free speech the right to protest or the right to collectively bargain for rights There is no independent press 
JAN5	Beware the clever lie of a 'clean break Brexit'	Some days it can be hard to believe but Brexit hasn t actually happened yet Until pm on March when we leave the EU without a deal enter into the transition period envisaged by Theresa May s withdrawal agreement or don t leave at all because the article period has been extended the fight over our future remains a battle of ideas  Such battles are won largely with words in the absence of facts on the ground we are swayed by assertions characterisations and attempts to define sorry Theresa often rather nebulous concepts 
JAN5	All aboard Chris Grayling’s Brexit pizza ferry – what could possibly go wrong?	We re about to give back control to a government that can t tell the difference between P O and Papa John s pizza I know you think that sounds good but one day you ll want insulin or a functioning health service rather than a pepperoni stuffed crust  In case you ve missed everything here s a quick recap In government members insisted that Brexit was easy and no deal was better than a bad deal After realising that was shite they discovered they had to do quite a lot of planning for no deal This left them in the awkward position of going back to a public they d just told that Brexit would improve their lives and assuring them there d be food 
