Date	title	text
JAN2	It's no surprise that the far right has worked out how to appeal to the middle-class, digitally savvy youth	Every era, and every region, has its own defining image of terror. In the 1970s, the word “terrorist” would conjure a mental picture of the angry young men of the IRA. Ask the woman on the Clapham omnibus what is meant by terror today and most will describe a young man of Middle Eastern or North African descent, alienated economically or socially from modern British life and embroiled in the dangerous ideology of radical Islamism. In short: a jihadi. That image is wrong. Police figures show that white people have already overtaken Asian suspects as the single largest ethnic group arrested on suspicion of terror offences in Britain. The number of people referred to the government’s anti-radicalisation Prevent programme for far-right extremism has risen by more than a third in just one year.
JAN2	As a Brexiteer, I hope 2019 will see us put aside our differences and find common ground	With 2019 now upon us, a friend just asked me what wish above all others would I like granted this new year. I did not need a nanosecond to consider, because it relates to the day we leave the EU on 29 March. But it will not be a day for triumphalism on the part of us Brexiteers: but instead, a day to show magnanimity and help heal our wounded nation.
JAN2	Don’t buy into the ‘new year, new you’ nonsense – no one magically sheds bad habits when the clock strikes 12	Walking into someone’s house and seeing “live, laugh, love” on their wall makes me want to gouge my eyeballs out with a fork. And over the years, I have had the same reaction to those who insist on writing “new year, new me” captions on the first day of a new year. Christmas is finally over and 2019 is here, which can only mean my Instagram feed is going to be flooded with essays about snazzy bullet journals, vowing to be happy and avoiding f***boys in 2019. Plans to stop procrastinating or to lose weight are often top of the list, as is turning vegan for a month.
JAN2	Elizabeth Warren’s ideals may appeal to left-leaning Democrats, but it’ll make her battle with Trump much harder	Elizabeth Warren knows a thing about hard work. Married at 19, pregnant shortly afterwards, she raised a child while attending law school. She then had a second child, passed the bar, and soon divorced. For a while she was a single parent, a story she likes to recount. “A turn here, a turn there, and my life might have been very different, too,” the Massachusetts senator wrote in A Fighting Chance, a 2014 memoir she published while considering a 2016 presidential run.
JAN2	A slow-burn US trade deal is no bad thing – for the UK at least	The US ambassador to the UK, Woody Johnson, is quite right that a “massive” trade deal with between the two countries cannot be completed quickly if Theresa May’s exit agreement with the EU is agreed. But that is not a sound reason for rejecting the plan the prime minister has negotiated, which is merely about the exit terms rather than the future trading relations with the EU, and indeed with other countries. Ultimately it is in the self-interest of the UK, the US and the EU for there to be as near frictionless trade as possible between all three. The question is how best to get there from here.
JAN2	How disabled people like me suffer due to blue badge abuse and underfunded local authorities	A few months ago, a friend sent me a car sticker. Not a standard gift for your average 31-year-old girl-about-town, but it gave me a much needed laugh: “My Doctor Knows Why I Need a Disabled Parking Permit. You Don’t Need To.” Four years, one wheelchair and multiple colourful walking sticks since my diagnosis with Ehlers-Danlos syndrome, and I still haven’t worked out how to “look disabled”. Spontaneously dislocating joints, I have nailed. Juggling pain medications, fatigue and a career, I’m getting my head around.
JAN2	Why I'm not surprised that straight white man Louis CK is mocking young non-binary people like me	Even during Christmas season, it’s annoying to be called a snowflake. This time, it’s Louis CK throwing out the accusation, deeming young people who fight for a more tolerant society a PC-nuisance. In a leaked audio of a heinous recent comedy set, he is heard to be mocking gender non-conforming people for using the neutral they/them pronoun, as well as ridiculing the Parkland shooting survivors, “joking” that what they went through doesn’t make them “interesting”. He even jibes that young people should be partying instead of getting involved with politics. 
JAN3	The anti-vaxx movement has reached peak stupidity – more than half of US parents believe immunisation causes the flu	Every winter, there is one issue that polarises opinion, particularly among parents – is the flu jab a good idea? No matter where I hear this issue being discussed, the same argument comes up over the false belief that getting the vaccine will give you flu.
JAN3	As an Afghan citizen, this is why I'm not worried that Trump is withdrawing his troops from my country	President Donald Trump’s surprise announcement about the withdrawal of half of American troops from Afghanistan has created mixed feelings among Afghans. Many fear that the withdrawal of US troops could lead to political instability, give the Taliban more power and thus see them recapture Kabul as they did in 1996, others are more hopeful their departure will facilitate peace talks.
JAN3	As a parent, I’m concerned about my kids’ screen time – but am I a hypocrite?	I am not, for the most part, a technophobe. True, I’m not at all convinced that technology has made our lives better in every respect (is anyone?) – but the balance is in its favour, across a whole range of measures in a multitude of sectors. And for the most part I know what I’m doing when it comes to electronic devices, though I’m always anxious about the possibility of breaking them (even if I rarely do). Nevertheless, I’m painfully conscious that I don’t have the intuitive grasp of everyday technology that is evident among those under the age of 30 who did not know a time before mobile phones. In fact, forget mobiles, before I went to university in 1997 I don’t think I knew what emails were.
JAN3	Don't mourn the death of CDs, but fear the cultural deluge that will drive people apart	Millennials get a lot of grief. They’re either fragile, frivolous or just infuriatingly young. This week came the shock realisation that everyone born in 2000 is now a fully-fledged Gen Z adult. The passing of time can catch you out like that. One thing we can’t accuse either generation of though, is propping up the ailing CD market. Sales fell again in 2018, by nearly a quarter. Streaming and downloads carry on chipping away at the edifice, and even vinyl, which has been cheered as the saviour of the physical music market, saw barely any growth at all.
JAN3	Judge Richard Goldstone suffered for turning his back on Gaza – but not as much as the Palestinians he betrayed	When a hero lets you down, the betrayal lasts forever. I’m not alone, I know, when I say that Richard Goldstone was a hero of mine – a most formidable, brilliant and brave judge who finally spoke truth to power in the Middle East. And then recanted like a frightened political prisoner, with protestations of love for the nation whose war crimes he so courageously exposed. Now, after years of virtual silence, the man who confronted Israel and Hamas with their unforgivable violence after the 2008-09 Gaza war has found a defender in a little known but eloquent academic. Judge Goldstone, a Jewish South African, was denounced by Israelis and their supporters as “evil” and a “quisling” after he listed the evidence of Israel’s brutality against the Palestinians of Gaza (around 1,300 dead, most of them civilians), and of Hamas’ numerically fewer crimes (13 Israeli dead, three of them civilians, plus a number of Palestinian “informer” executions).  Professor Daniel Terris, a Brandeis University scholar admired for his work on law and ethics, calls his new book The Trials of Richard Goldstone. Good title, but no cigar.  
JAN3	China's move to legalise use of rhino horn and tiger bones criticised	By Caroline Chebet for The Standard, Kenya Conservationists have criticised the Chinese government for lifting a 25-year-ban on rhino horn and tiger bone. China lifted the ban in October under new regulations that allow hospitals to obtain the parts from commercially bred tigers and rhinos for “medical research”. 
JAN3	Why stop at giving shipless start-ups contracts for ferries? Let’s have Greggs make Brexit planes too	Chris Grayling sure knows how to thump a tub. The Brexit-backing transport secretary has been out and about in the media saying he “makes no apology” for handing a £13.8m contract for the provision of extra ferries in the event he and his pals deliver up a no-deal Brexit to a company that has no ships and no trading history. And why should he? The transport secretary says he’s bally well backing Britain. Huzzah for that! He’s showing that can-do spirit New York Jets owner Woody Johnson, whom Donald Trump appointed as ambassador to Britain for some reason (clue: he’s a big Republican Party donor), says we need a little more of to sail off into the sunlit uplands. His team won four games this year, so we really should take heed.
JAN3	Don’t listen to the People’s Vote polling – most Labour members still back Jeremy Corbyn on Brexit	Labour’s Brexit policy of blocking Theresa May’s unpopular deal, ensuring no-deal doesn’t happen, and pursuing a general election to allow it to enter its own negotiations with the EU, hasn’t changed since September’s Labour conference, or, in principle, since the 2017 general election. Yet the turn of the new year has seen a spontaneous new wave of liberal comment attacking Jeremy Corbyn, claiming he’s betraying Labour members, and about to oversee an exodus of liberal Europhiles who will not forgive him for enabling Brexit. This is a suspiciously neat about-turn. Under Ed Miliband and in the first years of Corbyn, it was culturally conservative working-class voters who were allegedly on the cusp of abandoning Labour, usually because the party was said to be ignoring their “legitimate concerns” about immigration. As Joe Kennedy has argued in his recent book, Authentocrats, this claim was most often made by right-wing Labour figures, seeking to use the ventriloquised voice of “ordinary people” as a means of attacking any attempt to reposition the party to the left.
JAN3	Shameless Tory leadership hopefuls are using refugees in the English Channel to further their careers	Sajid Javid’s use of the migration “major incident” (it isn’t one) to further his party leadership campaign is growing embarrassing – both for its blatancy and for its collapse into farce. First, the number of predominantly Iranian refugees turning up on the south coast on dinghies is far too paltry to qualify for the panicky “major incident” label. Anyone would think that some amphibious assault on the scale of Hitler’s Operation Sea Lion was being unleashed on the shores of Kent. It is not.
JAN3	The home secretary’s reliance on xenophobic fear-mongering won’t help migrants – but seeking help from the EU might	 Sajid Javid’s response to the relatively small numbers of asylum seekers crossing the Channel has been disproportionate (“‘We will do everything we can’ to block asylum claims from Channel crossings”, News, yesterday). However, his more recent statement that the individuals concerned are not “genuine asylum seekers” is also misguided and in my mind, clearly aimed at whipping up anti-refugee rhetoric which increasingly translates into violence by far-right extremists.
JAN4	The fate of Gatwick and the failings of armed forces recruitment tell a sorry tale about a country that wanted to ‘take back control’	The closure of Gatwick, the second largest airport in Britain, just before Christmas after the sighting of a mysterious drone near the runway, received wall-to-wall coverage from the British media, dominating the news agenda for the best part of a week. Contrast this with the limited interest shown when a majority stake in the airport was sold by its owners to a French company. A consortium led by the US investment fund Global Infrastructure Partners, which included the Abu Dhabi Investment Authority and Australia’s sovereign wealth fund, were paid £2.9bn by the French group, Vinci Airports.
JAN4	North Korea’s ambassador to Italy is missing – it’s a useful reminder about the reality of Kim’s new-look DPRK	Only days after North Korean leader Kim Jong-un gave his annual New Year’s address, news filtered through that the DPRK ambassador to Italy was missing. According to the latest reports Ambassador Jo Song-gil, the son-in-law of a high-level official in the regime, has been missing since November and is currently in hiding. News of Jo’s likely defection is embarrassing for the Kim regime, but more importantly it signals to the world that despite North Korea’s recent charm offensive, there is dissent within the country’s inner circles.
JAN4	The world is actually becoming a better place – and this is the data to prove it	Swedish academic Hans Rosling has identified a worrying trend: not only do many people across advanced economies have no idea that the world is becoming a much better place, but they actually even think the opposite. This is no wonder, when the news focuses on reporting catastrophes, terrorist attacks, wars and famines. Who wants to hear about the fact that every day some 200,000 people around the world are lifted above the US$2-a-day poverty line? Or that more than 300,000 people a day get access to electricity and clean water for the first time every day? These stories of people in low-income countries simply doesn’t make for exciting news coverage. But, as Rosling pointed out in his book Factfulness, it’s important to put all the bad news in perspective.
JAN4	Why the ‘food tsar’ will make a real difference to people in food poverty	Not before time, Britain has a “food tsar” – someone specifically tasked with reducing the colossal waste of food in this country. The equivalent of some 250 million meals are thrown away each year, at a time when many households are suffering food poverty and, children in particular, poor nutrition. Now we have someone who is tasked with doing something about it – Ben Elliot, the government’s first food surplus and waste champion. Because of his privileged background and his business, Quintessentially, which caters to well-off people, some have questioned Ben’s commitment to the cause. They could not be more wrong. As someone who has got to know Ben over the last year, and is a fellow volunteer at food waste charity The Felix Project, I know that he will bring enormous energy and urgency to his unpaid role, with a belief that this waste of good, fresh food is a national scandal. As Ben has said: “As a nation, we need to stop this excessive waste and ensure that surplus food finds its way to people in our society who need it most, and not let it get thrown away and go to landfill.”
JAN4	Mea Culpa: Questions to which the answer is, ‘You tell me’	I have written a whole book about headlines in the form of Questions To Which The Answer Is No, but there are other headlines posed as questions that are equally deserving of gentle mockery. Generally, this kind of article should either tell the reader the answer to a question, or at least teasingly suggest that the answer might not be the one the reader is expecting.  Otherwise the reader might just think, to take some recent examples, “I don’t know, why is there hostility to a US exit from Syria? How did the deadly Indonesia tsunami creep past early warning systems? Why does everyone think Muslims hate Christmas?” 
JAN4	Don't mourn the death of CDs, but fear the cultural deluge that will drive people apart	Millennials get a lot of grief. They’re either fragile, frivolous or just infuriatingly young. This week came the shock realisation that everyone born in 2000 is now a fully-fledged Gen Z adult. The passing of time can catch you out like that. One thing we can’t accuse either generation of though, is propping up the ailing CD market. Sales fell again in 2018, by nearly a quarter. Streaming and downloads carry on chipping away at the edifice, and even vinyl, which has been cheered as the saviour of the physical music market, saw barely any growth at all.
JAN4	Like Ellen DeGeneres, I believe in forgiveness – but I'm disappointed she's played to Kevin Hart's victim narrative	Before 2019’s Hollywood awards season had even begun, it risked being overshadowed by a controversy surrounding Academy Awards host Kevin Hart. After his hosting gig was announced, “jokes” made by Hart on Twitter 2011 resurfaced online. Hart, who was set to become the fourth African American to host the biggest night in Hollywood, said that he would “break” a toy over his son’s head if he played with “gay” toys like dolls.
JAN4	Theresa May is banking on the EU to save her deal – but a distracted Europe has bigger fish to fry	Is he a friend or foe? Jean-Claude Juncker is portrayed by much of the UK media as the enemy. Theresa May rebuked him at last month’s EU summit for saying her demands were “nebulous”. And yet, surprisingly, Downing Street is hopeful Juncker will prove the friend May desperately needs to save her ailing Brexit deal. Juncker wants to help May win round the Democratic Unionist Party which, despite talks with the prime minister yesterday, remains strongly opposed to the backstop to prevent a hard Irish border. 
JAN4	Donald Trump may have met his match in Nancy Pelosi	There is something irresistibly attractive, delicious even, about having Nancy Pelosi – a liberal Democrat and a woman – pitted against Donald Trump, the populist, misogynist egotist. As the new speaker of the House of Representatives, she acts as a formidable political force in her own right – with the House now controlled by her party – and a personalised riposte to Trumpism. As she stated so forthrightly in her inaugural address, she is determined to protect the rights and powers of the legislative branch of American government, “co-equal” with the president’s executive branch and the judiciary. This week, she has already found herself embroiled in her first war of attrition with President Trump – over the partial shutdown of the federal government.
JAN4	If Theresa May had any power, Chris Grayling would have been fired by now	There is a saying that people are promoted to their own level of incompetence. This maxim is especially applicable to Chris Grayling. Last year, he presided over chaos over the rail timetable changes and the worst record in train delays and cancellations for well over a decade. This week we discover that his department has awarded a £13m contract to a company that has never run a ferry to run a ferry service in the event of a no-deal Brexit.  In any other walk of business he would have been dismissed but his loyalty to Theresa May and the fact that he ran her leadership campaign are the reasons why he is still in post. What a pitiful state of affairs.
JAN5	How to sound like you know what you’re talking about on Brexit in 2019	Brexit is set to dominate our conversations for some time to come. There’s a risk that it falls into the religion, sex and politics “no-go” area at dinner parties. But it’s really unavoidable; it’ll sit there like the elephant in the room, lurking ominously, and it’s best you understand how to approach it sensitively around your aperitifs if you don’t want it to trample in unannounced. As it may already have done over the Christmas break. Here’s a guide on how to sound credible and avoid offence in discussing the topic, ahem, du jour, in the weeks and months ahead. 
JAN5	The fate of Gatwick and the failings of armed forces recruitment tell a sorry tale about a country that wanted to ‘take back control’	The closure of Gatwick, the second largest airport in Britain, just before Christmas after the sighting of a mysterious drone near the runway, received wall-to-wall coverage from the British media, dominating the news agenda for the best part of a week. Contrast this with the limited interest shown when a majority stake in the airport was sold by its owners to a French company. A consortium led by the US investment fund Global Infrastructure Partners, which included the Abu Dhabi Investment Authority and Australia’s sovereign wealth fund, were paid £2.9bn by the French group, Vinci Airports.
JAN5	Being a black woman on the internet is hard – so it’s OK for us to disengage sometimes	Social media, Twitter in particular, can be a real treasure trove. This last few months alone saw us all drawn into the photoshopped romance between writer Bolu Babalola and Michael B Jordan, Black Twitter single-handedly drum up unprecedented interest in Bird Box, and the platform continued to be a hotbed of promoted job opportunities.  The ideal place for bite-size updates on popular culture and breaking news, Twitter has been credited for “shaping news around events and social unrest both near and far”, with more people now choosing to consume news through social media. However, it’s the very relentless nature of the website that also makes it an increasingly dark place to exist, particularly when the news cycles about abuse, mistreatment, and murders involve black women.
JAN5	The world's museums are in a Twitter battle over who has the best duck artefacts – time to declare the winner	Sometimes the internet is a lovely place to be. On Friday afternoon the Museum of English Rural Life issued a direct and intriguing Twitter challenge to one of its far more illustrious peers. “hey @britishmuseum give us your best duck”
JAN5	Baby leave rules are a test of parliament’s commitment to equal rights	Video footage of Jeremy Corbyn was unearthed this week, dividing opinion on social media. It was of him as a Labour backbencher in 1994, acting as a teller for a vote in the House of Commons on a frivolous question put by a Conservative MP, proposing to ban French words in retaliation for an edict by the French authorities against English ones.  The disagreement arose, not over the silliness of the motion, but over Mr Corbyn’s refusal to bow in the direction of the speaker’s chair, as tellers traditionally do. For some, this was a failure to show respect for the institution of democracy; for others, it was justified stand against ritual and flummery. 
JAN5	Why in the age of the internet the British army needs the ‘snowflake generation’ more than ever	The British army’s latest recruitment campaign launched this week has been greeted with mixed opinion. The campaign targets the “snowflakes”, “selfie addicts” and “binge gamers” of Generation Z by overturning the negative stereotypes of their generation, translating these into qualities that are needed in the army, such as compassion, confidence and self-belief. However, critics have suggested that these adverts are appealing to people who are unsuited to the battlefield. Arguing that “snowflakes” are too vulnerable, “selfie addicts” insecure, and “gamers” too lazy. I disagree.  The campaign uses posters in the style of the famous “Your Country Needs You” Lord Kitchener First World War image, to demonstrate that the army needs the compassion of “snowflakes”, confidence of “selfie addicts”, and self-belief of “me me me millennials”. This follows last year’s “This is belonging” campaign which was built around a message of inclusiveness; and highlights the changing shift in emphasis in recruitment into the modern British army. This is not just a numbers game, the skills required in modern military operations have changed.
JAN5	The letters that could spell the end of Brexit if the people are given a Final Say	With British MPs likely to reject Theresa May’s Brexit deal as well as any alternative form of Brexit, it is becoming more and more likely that the British electorate will get a Final Say. The trend in public opinion is pretty clear. If the people are asked whether they still want to quit the EU then in all likelihood they will say that they don’t. So what would happen next?
JAN5	The national outrage over the Channel migrant crossings is bizarre	While I agree that the migrant issue points to flaws in the UK’s national security and raises the question as to why our defence and security is geared towards prominent, international operations rather than our own defence, I would also point out that I feel this “major incident” is being exaggerated. It is not to be ignored that immigration to the UK can have major socioeconomic benefits, and even if it didn’t, is 200 or so immigrants over the past 2 months really a cause for national outrage?
JAN5	Donald Trump may have met his match in Nancy Pelosi	There is something irresistibly attractive, delicious even, about having Nancy Pelosi – a liberal Democrat and a woman – pitted against Donald Trump, the populist, misogynist egotist. As the new speaker of the House of Representatives, she acts as a formidable political force in her own right – with the House now controlled by her party – and a personalised riposte to Trumpism. As she stated so forthrightly in her inaugural address, she is determined to protect the rights and powers of the legislative branch of American government, “co-equal” with the president’s executive branch and the judiciary. This week, she has already found herself embroiled in her first war of attrition with President Trump – over the partial shutdown of the federal government.
JAN5	If Theresa May had any power, Chris Grayling would have been fired by now	There is a saying that people are promoted to their own level of incompetence. This maxim is especially applicable to Chris Grayling. Last year, he presided over chaos over the rail timetable changes and the worst record in train delays and cancellations for well over a decade. This week we discover that his department has awarded a £13m contract to a company that has never run a ferry to run a ferry service in the event of a no-deal Brexit.  In any other walk of business he would have been dismissed but his loyalty to Theresa May and the fact that he ran her leadership campaign are the reasons why he is still in post. What a pitiful state of affairs.
JAN6	With a possible government shutdown on the horizon, could John Bercow steer us clear of the iceberg of Brexit?	It has taken almost 30 years for this American fad to cross the Atlantic, which is almost 30 years longer than the average, and there’s no guarantee it will complete the journey now. But there is at least the chance that the US fashion for the government shutdown, as inaugurated in Washington back in 1980 and newly resurrected by President Doolally J Twathead, is preparing to visit.
JAN6	Diversity doesn’t always mean positive change – but the new congress gives me hope	There is hope again for US politics. Not only was there, thank God, a democratic takeover of the House of Representatives with 235 Democrats and 199 Republicans, with one congressional race outcome in North Carolina still pending. But even more important: there are now 102 women in the 116th congress, more than ever before in the history of the country. But diversity doesn’t always mean change. And in the face of the Trump administration’s rollbacks on everything imaginable: from human rights to environmental law and immigration law – the US needed not only a diverse group of congresswomen to make a change, but also an infusion of bold congresswomen to stand up to the bully, racist and misogynist-in-chief, Donald Trump.
JAN6	As someone who’s recovered from an eating disorder, I dread the expectation to change something about myself every January	I suffered from anorexia between the ages of 19 and 21. The January “health kick” period was my saving grace. No one would question when I would nibble meekly on the end of a wilted spinach leaf for lunch. No one would bat an eyelid when I would over-exercise and, of course, the weather was the perfect excuse to hide behind baggy jumpers, so no one would realise how frail I’d become. As tradition dictates, the new year is a time when people make new goals to “better” themselves over the next 12 months. These goals are often shaped around dieting and fitness.
JAN6	The world's museums are in a Twitter battle over who has the best duck artefacts – time to declare the winner	Sometimes the internet is a lovely place to be. On Friday afternoon the Museum of English Rural Life issued a direct and intriguing Twitter challenge to one of its far more illustrious peers. “hey @britishmuseum give us your best duck”
JAN6	Baby leave rules are a test of parliament’s commitment to equal rights	Video footage of Jeremy Corbyn was unearthed this week, dividing opinion on social media. It was of him as a Labour backbencher in 1994, acting as a teller for a vote in the House of Commons on a frivolous question put by a Conservative MP, proposing to ban French words in retaliation for an edict by the French authorities against English ones.  The disagreement arose, not over the silliness of the motion, but over Mr Corbyn’s refusal to bow in the direction of the speaker’s chair, as tellers traditionally do. For some, this was a failure to show respect for the institution of democracy; for others, it was justified stand against ritual and flummery. 
JAN6	Being a black woman on the internet is hard – so it’s OK for us to disengage sometimes	Social media, Twitter in particular, can be a real treasure trove. This last few months alone saw us all drawn into the photoshopped romance between writer Bolu Babalola and Michael B Jordan, Black Twitter single-handedly drum up unprecedented interest in Bird Box, and the platform continued to be a hotbed of promoted job opportunities.  The ideal place for bite-size updates on popular culture and breaking news, Twitter has been credited for “shaping news around events and social unrest both near and far”, with more people now choosing to consume news through social media. However, it’s the very relentless nature of the website that also makes it an increasingly dark place to exist, particularly when the news cycles about abuse, mistreatment, and murders involve black women.
JAN6	Britons are overwhelmingly swayed by myths about immigration – these are the five facts we often get wrong	Immigration led the headlines again over the holiday season. Around 100 migrants were found on beaches or rescued from boats in the English Channel, sparking talk of a “crisis” and “major incident” and leading the home secretary, Sajid Javid, to cut short his Christmas break to chair a meeting with senior officials at the Border Agency and National Crime Agency. It’s yet another example of how coverage of migration in the media and political rhetoric run way ahead of the reality, and fuel misperceptions about the scale, nature and impact of the issue.
JAN6	China’s brutal crackdown on Uighurs shows no sign of slowing down – so why aren’t Muslim leaders stepping in?	Having endured the brunt of the US military machine for decades, the Muslim world is today confronted with another leviathan forcibly seeking its political acquiescence: China. The People’s Republic is currently pursuing an unprecedented crackdown on the Uighur Muslims in Xinjiang, previously East Turkestan, for whom the region has become a real-life dystopia.
JAN6	With only 10 days at her disposal, it’s safe to say it’s not looking good for Theresa May’s Brexit deal	With 82 days to go until the Brexit deadline bell strikes, the prime minister has returned from her Christmas break insisting that MPs will be given a meaningful vote on her deal in the next 10 days. 15 or 16 January appears the most likely date. Theresa May’s confirmation that a division will indeed take place follows days of speculation that there might be a further delay, with sources indicating that the parliamentary maths is still not in the PM’s favour.
JAN6	Theresa May already had a chance to bring 'world class care' to the NHS – she failed	Forgive me if I don’t put much stead in Theresa May’s promise to build a world class health service. Firstly, she’s broken so many other promises, and secondly, it’s exactly what any politician in her position would say.
JAN7	A no-deal Brexit would breach the UK’s own human rights laws – here’s how	Suicides will rise. The health secretary, Matt Hancock, has reportedly acknowledged that he cannot guarantee people will not die. The commissioner of the Metropolitan Police accepted that the public will be put at risk. Fridges are being purchased on an industrial scale in order to help with the stockpiling of medicines. It’s unclear how many fridges we will need to ensure an uninterrupted supply. However, this doesn’t help those who need easy access to lifesaving medicines that cannot be stored. The Home Office has warned of a breakdown in law and order. To protect life, troops might have to be brought in. These are just some of the scenarios that will occur in the event of a no-deal Brexit.
