Date	title	text
JAN4	My top 20 for a joyous 2019, says VANESSA FELTZ	Gentle reader, A very Happy New Year. May I wish you all you wish for yourselves in 2019 and hope you luxuriate in tip-top health, a generous dollop of wealth and unlimited portions of joyful felicity.  Here, as much for my own clarification as your information, are my New Year's resolutions for 2019.
JAN5	Inside Politics: May's big freeze set to continue	TORY MPs head back to a chilly Westminster next week with little sign of any thaw in the icy relations between the supporters and opponents of Theresa May's Brexit deal.  With the Commons debate on the EU withdrawal agreement set to resume on Wednesday, Downing Street aides have warned the Prime Minister not to expect an outbreak of new year goodwill from Eurosceptic party rebels. "The mood has not altered one jot. As the Prime Minister might say herself, nothing has changed," one hardline Brexiteer MP told me yesterday. Two weeks away from the febrile atmosphere of Westminster for the festive break has not calmed those MPs intending to vote against the deal in the so-called "meaningful vote" in the Commons scheduled for the week beginning January 14.
JAN5	Watch this space for inspiration, say RICHARD AND JUDY	R- SLIM pickings at this time of year for most newspaper columnists. Some use the old trick of recalling the passing year's highs and lows, which is fair enough, but seeing as it's already January 5 it's a bit late for that.  Others serve up pre-prepared, reheated dishes that were clearly written weeks ago as a hedge against the expected Christmas/ New Year news drought. Again, fair enough, but for some perverse reason I quite enjoy the element of risk in leaving one's weekly page open to inspiration and events. Or at least I thought I did.
JAN5	Enjoy a drink or two but be aware of your intake - EXPRESS COMMENT	WHETHER it is a quick gin and tonic, a glass of wine with dinner, a tipple of sherry or maybe a pint at the local, many of us enjoy a drink over Christmas and at other times of the year. And, of course, there is no harm in it in moderation.  But the effects of excessive drinking and alcoholic addiction are clear to all, and NHS England chief executive Simon Stevens is right to say that it can destroy lives and families. So, as many people prepare for “dry January” to recover from the excesses of the festive period, it is a good time for the NHS to launch its blitz on problem drinking with a new long-term plan. The introduction of alcohol care teams in the 25 per cent worst-affected areas is good news. 
JAN5	Obesity is no disease: it's a bad lifestyle choice, says STEPHEN POLLARD	LAST night my wife made an apple crumble. I haven't got an especially sweet tooth - I'd rather have a plate of cheese any day instead of dessert. But I do make an exception for apple crumble. It was so good I went back for seconds. Even as I was eating it I knew I shouldn't be.  While some people can eat anything and everything and not put on a pound, that's not me. At this time of year, when most have us have overindulged, many of us realise that we really do need to lose a few pounds. We need to take action to do something about it. For myself, it's more than a few pounds. To be blunt: I aS m obese. In a line-up of sumo wrestlers and me, you would be pushed to spot the odd man out.
JAN5	The people will at last be listened to, says FREDERICK FORSYTH	IT IS always pleasant to draw a bow at a venture and later observe the arrow has hit the target gold. This is a modal window. Beginning of dialog window. Escape will cancel and close the window.
JAN5	Prisoners should not have telephones in their cells - EXPRESS COMMENT	WHEN this newspaper revealed recently that prisoners were getting phones in their cells people were rightly shocked. But it now seems that insult has been added to injury and the Government has negotiated cheap rates for lags to make their telephone calls.  It is worth remembering that the Government has only just got round to scrapping the exorbitant rates charged to people calling NHS helplines. It took years of pressure to end the 55p-a-minute rate for people who had been given a misquote on their Universal Credit. Yet without any pressure at all ministers have decided to offer a low-cost service to some of the most undeserving people in society.
JAN5	Deal or no deal, Britain will thrive outside the EU, says ROSS CLARK	I COULD not blame anyone who is stockpiling food and medicine. The admission by Brexit Secretary Stephen Barclay yesterday that the Government is now making very serious preparations for a "no-deal" Brexit will leave many people scared. This is a modal window. Beginning of dialog window. Escape will cancel and close the window.
JAN5	The Home Secretary is right about the migrants - EXPRESS COMMENT	THE Home Secretary has questioned whether the people attempting to cross the Channel are genuine asylum seekers: it took no time at all for the usual suspects to start screeching the place down.  His words were "utterly disgusting" yelled Labour MP Stella Creasy: oh no they were not. “Europe cannot close its borders," warned Jeremy Corbyn: oh yes it can and the Leader of the Opposition might not have noticed this, but it is Europe's porous borders that have caused a crisis across the continent. Its slowness to act has made a parlous situation even worse.
JAN5	Diary of a lifetime is still a work in progress, says VIRGINIA BLACKBURN	IT'S THAT special time of the year again, when you unwrap a little box to find a jewel-coloured trinket lurking inside – yes, it's time to open the new year diary. Apparently the use of actual paper diaries is falling, due to digital versions on phones and laptops, but seriously, there is nothing to beat the traditional variety. And call me a Luddite, but unlike a computerised models, a real one won't break down.  It's a joy opening a brand new diary: all those empty pages to be filled with life events yet to be lived.
JAN5	The rail network has become a national disgrace, says LEO McKINSTRY	SPEAKING on New Year's Day, the embattled Transport Secretary Chris Grayling tried to deliver an optimistic message about the rail network: “I want passenger journeys to be as good as they can be, punctual, reliable and fairly priced.” But his words will have been greeted with a sarcastic laugh by train users.  For at the very moment that Grayling extolled his vision of a brave new world of travel, brutal rises in fares came into effect, bringing more misery for passengers after months of chaos on the system.
JAN6	This is the REAL reason Corbyn has been so silent about Iran, says NIGEL FARAGE	PROTESTS in Iran about the regime’s economic problems, political repression and appalling corruption are spreading. This is a modal window. Beginning of dialog window. Escape will cancel and close the window.
JAN6	We Leavers aren't stupid whatever TV's elite believe, says TIM NEWARK	HISTORY is written by winners, goes the quote often attributed to Winston Churchill but, in this case, the story of Brexit is being dramatised by the losers in tomorrow night's Channel 4 TV movie, Brexit: The Uncivil War - and it shows.  Remainer film and TV star Benedict Cumberbatch says that we'll be surprised at how balanced it really is but then says with faux sympathy how sad he is that Leave voters will be disappointed by Brexit when it happens.  Cumberbatch plays the Brexit campaign mastermind Dominic Cummings. "Cummings is honest," said the Sherlock star in a recent interview. 
JAN6	Screen time advice makes me scream, says ANNE DIAMOND	ARE YOU becoming allergic to experts on this and gurus on that telling us what to do, changing their advice, and using statistics to deny the blinking obvious?  There were a lot of very vocal experts over the festive season, with their edicts on curing the obesity epidemic, advice on alcohol consumption, smoking, sugary drinks, exercising, reading aloud to our children and singing nursery rhymes. Now comes more advice on how to deal with the Scourge Of Our Modern Digital Age "screen time". Well, I had thought it was a scourge - we've been warned for years about letting our children have too much. But now we're told those fears are unfounded.
JAN6	Jerry Hall makes way for Richard Gere, says ADAM HELLIKER	WHEN Jerry Hall married media mogul Rupert Murdoch nearly three years ago, her former love Sir Mick Jagger generously agreed she could remain in the £14million house in West London that had once been their family home.  But now the Rolling Stone, who is renowned for his financial shrewdness, has taken back full ownership of splendid Downe House in Richmond and has promptly begun making money from the Georgian property by letting it to actor Richard Gere. The 69-year-old star of American Gigolo and Pretty Woman is using the house as a base while he films an eight-part drama for BBC Two called Mother, Father, Son. Living with him is Alejandra Silva, 35, the Spanish entrepreneur whom he married last year and who is expecting their baby in the spring.
JAN6	Train bosses have gone off the rails, says NICK FERRARI	AS MANY of you are probably preparing for a return to work tomorrow - although spare a thought for the emergency services, hospital and retail staff and many, many others (including even journalists!) who have toiled through the lengthy break - here's a question to get your thought processes flowing again.  Can you name the service that has slumped to a 13-year low in punctuality, costs five times more than its European counterparts, has hiked pay to its hapless bosses by, in some instances, more than 20 per cent and yet has just announced the biggest price rise since 2013? Go straight to a first class seat, complete with complimentary hot breakfast, if you said our creaking, clapped out and almost comedic rail service. If prizes were handed out for bare-faced, brazen cheek both the rail network and the Government that sanctions its demands for more of our cash would be sure-fire Oscar winners.
JAN6	Mental health boost will benefit millions - EXPRESS COMMENT	BACK in 2012 this newspaper launched a crusade to revolutionise mental health services in this country which had been woefully neglected. To describe them at that point as the "Cinderella service of the NHS" severely understated the parlous state that mental health support had got into.  So something big had to be done. Today's announcement by Theresa May marks a major victory for the Sunday Express after more than six years of highlighting the need to put mental health on a par with physical health. Millions of people will receive better support and treatment as a result and that, in turn, will help the country as a whole. The Prime Minister should be congratulated for doing the right thing and seeing through her own pledge on improving provision.
JAN6	Inside Politics: May's big freeze set to continue	TORY MPs head back to a chilly Westminster next week with little sign of any thaw in the icy relations between the supporters and opponents of Theresa May's Brexit deal.  With the Commons debate on the EU withdrawal agreement set to resume on Wednesday, Downing Street aides have warned the Prime Minister not to expect an outbreak of new year goodwill from Eurosceptic party rebels. "The mood has not altered one jot. As the Prime Minister might say herself, nothing has changed," one hardline Brexiteer MP told me yesterday. Two weeks away from the febrile atmosphere of Westminster for the festive break has not calmed those MPs intending to vote against the deal in the so-called "meaningful vote" in the Commons scheduled for the week beginning January 14.
JAN6	Watch this space for inspiration, say RICHARD AND JUDY	R- SLIM pickings at this time of year for most newspaper columnists. Some use the old trick of recalling the passing year's highs and lows, which is fair enough, but seeing as it's already January 5 it's a bit late for that.  Others serve up pre-prepared, reheated dishes that were clearly written weeks ago as a hedge against the expected Christmas/ New Year news drought. Again, fair enough, but for some perverse reason I quite enjoy the element of risk in leaving one's weekly page open to inspiration and events. Or at least I thought I did.
JAN6	Enjoy a drink or two but be aware of your intake - EXPRESS COMMENT	WHETHER it is a quick gin and tonic, a glass of wine with dinner, a tipple of sherry or maybe a pint at the local, many of us enjoy a drink over Christmas and at other times of the year. And, of course, there is no harm in it in moderation.  But the effects of excessive drinking and alcoholic addiction are clear to all, and NHS England chief executive Simon Stevens is right to say that it can destroy lives and families. So, as many people prepare for “dry January” to recover from the excesses of the festive period, it is a good time for the NHS to launch its blitz on problem drinking with a new long-term plan. The introduction of alcohol care teams in the 25 per cent worst-affected areas is good news. 
JAN6	Obesity is no disease: it's a bad lifestyle choice, says STEPHEN POLLARD	LAST night my wife made an apple crumble. I haven't got an especially sweet tooth - I'd rather have a plate of cheese any day instead of dessert. But I do make an exception for apple crumble. It was so good I went back for seconds. Even as I was eating it I knew I shouldn't be.  While some people can eat anything and everything and not put on a pound, that's not me. At this time of year, when most have us have overindulged, many of us realise that we really do need to lose a few pounds. We need to take action to do something about it. For myself, it's more than a few pounds. To be blunt: I aS m obese. In a line-up of sumo wrestlers and me, you would be pushed to spot the odd man out.
JAN7	A shot in the arm for the NHS that's badly needed - EXPRESS COMMENT	POLITICALLY motivated it may be, but news of life-saving investment in the NHS is hugely welcome.  Plans to tackle killer conditions will save almost half a million more lives over the next decade, in a world-class, cutting-edge health service. More than three million patients will benefit from new and improved stroke, respiratory and cardiac services, the Government says. And then there's the extra mental health help for 345,000 more children and young people through community-based services, including in schools.
JAN7	We must be bold – Brexit must unleash our economy to boom, says TIM NEWARK	MAKING Britain a bolder, richer, go-getting nation is what Brexit should be about, unleashing us from a stultifying bureaucracy that hampers innovation and frustrates a buccaneering attitude to grabbing a bigger slice of global trade. It's good to see Chief Secretary of the Treasury Liz Truss setting out such a vision.  Fully embracing Brexit, she said yesterday: "This year's Spending Review will set government budgets from 2020 – and it's vital we use it as a catalyst to unleash the economy."
JAN7	This is the REAL reason Corbyn has been so silent about Iran, says NIGEL FARAGE	PROTESTS in Iran about the regime’s economic problems, political repression and appalling corruption are spreading. This is a modal window. Beginning of dialog window. Escape will cancel and close the window.
JAN7	We Leavers aren't stupid whatever TV's elite believe, says TIM NEWARK	HISTORY is written by winners, goes the quote often attributed to Winston Churchill but, in this case, the story of Brexit is being dramatised by the losers in tomorrow night's Channel 4 TV movie, Brexit: The Uncivil War - and it shows.  Remainer film and TV star Benedict Cumberbatch says that we'll be surprised at how balanced it really is but then says with faux sympathy how sad he is that Leave voters will be disappointed by Brexit when it happens.  Cumberbatch plays the Brexit campaign mastermind Dominic Cummings. "Cummings is honest," said the Sherlock star in a recent interview. 
JAN7	Screen time advice makes me scream, says ANNE DIAMOND	ARE YOU becoming allergic to experts on this and gurus on that telling us what to do, changing their advice, and using statistics to deny the blinking obvious?  There were a lot of very vocal experts over the festive season, with their edicts on curing the obesity epidemic, advice on alcohol consumption, smoking, sugary drinks, exercising, reading aloud to our children and singing nursery rhymes. Now comes more advice on how to deal with the Scourge Of Our Modern Digital Age "screen time". Well, I had thought it was a scourge - we've been warned for years about letting our children have too much. But now we're told those fears are unfounded.
JAN7	Jerry Hall makes way for Richard Gere, says ADAM HELLIKER	WHEN Jerry Hall married media mogul Rupert Murdoch nearly three years ago, her former love Sir Mick Jagger generously agreed she could remain in the £14million house in West London that had once been their family home.  But now the Rolling Stone, who is renowned for his financial shrewdness, has taken back full ownership of splendid Downe House in Richmond and has promptly begun making money from the Georgian property by letting it to actor Richard Gere. The 69-year-old star of American Gigolo and Pretty Woman is using the house as a base while he films an eight-part drama for BBC Two called Mother, Father, Son. Living with him is Alejandra Silva, 35, the Spanish entrepreneur whom he married last year and who is expecting their baby in the spring.
JAN7	Train bosses have gone off the rails, says NICK FERRARI	AS MANY of you are probably preparing for a return to work tomorrow - although spare a thought for the emergency services, hospital and retail staff and many, many others (including even journalists!) who have toiled through the lengthy break - here's a question to get your thought processes flowing again.  Can you name the service that has slumped to a 13-year low in punctuality, costs five times more than its European counterparts, has hiked pay to its hapless bosses by, in some instances, more than 20 per cent and yet has just announced the biggest price rise since 2013? Go straight to a first class seat, complete with complimentary hot breakfast, if you said our creaking, clapped out and almost comedic rail service. If prizes were handed out for bare-faced, brazen cheek both the rail network and the Government that sanctions its demands for more of our cash would be sure-fire Oscar winners.
JAN7	Mental health boost will benefit millions - EXPRESS COMMENT	BACK in 2012 this newspaper launched a crusade to revolutionise mental health services in this country which had been woefully neglected. To describe them at that point as the "Cinderella service of the NHS" severely understated the parlous state that mental health support had got into.  So something big had to be done. Today's announcement by Theresa May marks a major victory for the Sunday Express after more than six years of highlighting the need to put mental health on a par with physical health. Millions of people will receive better support and treatment as a result and that, in turn, will help the country as a whole. The Prime Minister should be congratulated for doing the right thing and seeing through her own pledge on improving provision.
JAN7	Inside Politics: May's big freeze set to continue	TORY MPs head back to a chilly Westminster next week with little sign of any thaw in the icy relations between the supporters and opponents of Theresa May's Brexit deal.  With the Commons debate on the EU withdrawal agreement set to resume on Wednesday, Downing Street aides have warned the Prime Minister not to expect an outbreak of new year goodwill from Eurosceptic party rebels. "The mood has not altered one jot. As the Prime Minister might say herself, nothing has changed," one hardline Brexiteer MP told me yesterday. Two weeks away from the febrile atmosphere of Westminster for the festive break has not calmed those MPs intending to vote against the deal in the so-called "meaningful vote" in the Commons scheduled for the week beginning January 14.
JAN7	Watch this space for inspiration, say RICHARD AND JUDY	R- SLIM pickings at this time of year for most newspaper columnists. Some use the old trick of recalling the passing year's highs and lows, which is fair enough, but seeing as it's already January 5 it's a bit late for that.  Others serve up pre-prepared, reheated dishes that were clearly written weeks ago as a hedge against the expected Christmas/ New Year news drought. Again, fair enough, but for some perverse reason I quite enjoy the element of risk in leaving one's weekly page open to inspiration and events. Or at least I thought I did.
JAN8	Helping families in debt would boost confidence - EXPRESS COMMENT	JANUARY is always a cruel month for household finances, and a report from the Trades Union Congress (TUC) has found that families across the UK are suffering from unprecedented debt levels: an average of 30.4 per cent as a share of household income.  Aside from mortgages, unsecured debt in the latter half of 2018 saw a rise of £886 per household on the previous year, with total debt adding up to an astonishing £428billion, compared to £286billion in 2008.
JAN8	There are always casualties when divorce becomes a war of attrition, says VANESSA FELTZ	YOU'RE reading this the morning after Divorce Day. You know, that chastening date in the calendar when overexposure to your other half during the festive period has been less "comfort and joy" and more internecine warfare. You contrast the wretchedness of your own rotten marriage with the contented couples wearing co-ordinating pyjamas and blissfully carving turkeys in every twinkling Yuletide telly advert.  You gaze enviously at younger relatives waltzing arm in arm through the honeymoon period, locked in eternal embrace beneath the mistletoe, still burning with the belief that they will live happily ever after.
JAN8	University can be wonderful but it’s not for everyone, says STEPHEN POLLARD	IT IS now so normal for school leavers to go into higher education that it is often difficult to remember how recent a phenomenon this is. In previous generations, a university education was the preserve of a small minority. Today, 49 percent of people under 30 have been on some kind of advanced education course – with one in three 18-year-olds starting a degree course in 2017.  We are now almost at the level that Tony Blair floated in 2001 when he set in train the expansion in higher education, saying, "there is no greater ambition for Britain than to see a steadily rising proportion gain the huge benefits of a university education as school standards rise, meeting our goal of 50 percent of young adults progressing to higher education".
JAN8	A shot in the arm for the NHS that's badly needed - EXPRESS COMMENT	POLITICALLY motivated it may be, but news of life-saving investment in the NHS is hugely welcome.  Plans to tackle killer conditions will save almost half a million more lives over the next decade, in a world-class, cutting-edge health service. More than three million patients will benefit from new and improved stroke, respiratory and cardiac services, the Government says. And then there's the extra mental health help for 345,000 more children and young people through community-based services, including in schools.
JAN8	We must be bold – Brexit must unleash our economy to boom, says TIM NEWARK	MAKING Britain a bolder, richer, go-getting nation is what Brexit should be about, unleashing us from a stultifying bureaucracy that hampers innovation and frustrates a buccaneering attitude to grabbing a bigger slice of global trade. It's good to see Chief Secretary of the Treasury Liz Truss setting out such a vision.  Fully embracing Brexit, she said yesterday: "This year's Spending Review will set government budgets from 2020 – and it's vital we use it as a catalyst to unleash the economy."
JAN8	This is the REAL reason Corbyn has been so silent about Iran, says NIGEL FARAGE	PROTESTS in Iran about the regime’s economic problems, political repression and appalling corruption are spreading. This is a modal window. Beginning of dialog window. Escape will cancel and close the window.
JAN8	We Leavers aren't stupid whatever TV's elite believe, says TIM NEWARK	HISTORY is written by winners, goes the quote often attributed to Winston Churchill but, in this case, the story of Brexit is being dramatised by the losers in tomorrow night's Channel 4 TV movie, Brexit: The Uncivil War - and it shows.  Remainer film and TV star Benedict Cumberbatch says that we'll be surprised at how balanced it really is but then says with faux sympathy how sad he is that Leave voters will be disappointed by Brexit when it happens.  Cumberbatch plays the Brexit campaign mastermind Dominic Cummings. "Cummings is honest," said the Sherlock star in a recent interview. 
JAN8	Screen time advice makes me scream, says ANNE DIAMOND	ARE YOU becoming allergic to experts on this and gurus on that telling us what to do, changing their advice, and using statistics to deny the blinking obvious?  There were a lot of very vocal experts over the festive season, with their edicts on curing the obesity epidemic, advice on alcohol consumption, smoking, sugary drinks, exercising, reading aloud to our children and singing nursery rhymes. Now comes more advice on how to deal with the Scourge Of Our Modern Digital Age "screen time". Well, I had thought it was a scourge - we've been warned for years about letting our children have too much. But now we're told those fears are unfounded.
JAN8	Jerry Hall makes way for Richard Gere, says ADAM HELLIKER	WHEN Jerry Hall married media mogul Rupert Murdoch nearly three years ago, her former love Sir Mick Jagger generously agreed she could remain in the £14million house in West London that had once been their family home.  But now the Rolling Stone, who is renowned for his financial shrewdness, has taken back full ownership of splendid Downe House in Richmond and has promptly begun making money from the Georgian property by letting it to actor Richard Gere. The 69-year-old star of American Gigolo and Pretty Woman is using the house as a base while he films an eight-part drama for BBC Two called Mother, Father, Son. Living with him is Alejandra Silva, 35, the Spanish entrepreneur whom he married last year and who is expecting their baby in the spring.
JAN8	Train bosses have gone off the rails, says NICK FERRARI	AS MANY of you are probably preparing for a return to work tomorrow - although spare a thought for the emergency services, hospital and retail staff and many, many others (including even journalists!) who have toiled through the lengthy break - here's a question to get your thought processes flowing again.  Can you name the service that has slumped to a 13-year low in punctuality, costs five times more than its European counterparts, has hiked pay to its hapless bosses by, in some instances, more than 20 per cent and yet has just announced the biggest price rise since 2013? Go straight to a first class seat, complete with complimentary hot breakfast, if you said our creaking, clapped out and almost comedic rail service. If prizes were handed out for bare-faced, brazen cheek both the rail network and the Government that sanctions its demands for more of our cash would be sure-fire Oscar winners.
JAN9	Phone home: FERGUS KELLY looks at the latest Ofcom study on phone use	The latest Ofcom study, which found that time spent on landline telephone calls has halved in only five years was no surprise in itself. The majority of us today are reliant on our mobiles. Virtually the only callers on the landline we keep in the house are the con artists with their fake recorded messages about our internet connection being about to go down.  More significant were comments from focus group members participating in Ofcom's research.
JAN9	Cowards are hiding behind chaos theory, says ANN WIDDECOMBE	WITH almost three months to go until the deadline for leaving the EU, you would think the Government actually wanted chaos. We hear nothing but scare stories from ministers about what will happen if we "crash out" of the EU. Anyone would think they have no clue as to what will happen next. Yet the reverse is true: for two years contingency plans have been formed, with civil servants working to ensure a smooth transition to World Trade Organisation terms.  A responsible government would tell us this, would want to reassure the nation, would give proper information about what is planned.
JAN9	Rebel Remainer alliance deserves to live in infamy - EXPRESS COMMENT	THE unholy alliance of 22 Tory Remainer MPs, Labour, the SNP and Lib Dems who succeeded in pushing through a Budget amendment yesterday to block spending on a no-deal Brexit have attacked the core of British democracy.  These MPs are the embodiment of the Remainer elites who talk of a "people's vote" but actually hold the electorate's wish to leave the EU in contempt. Let us be in no doubt: they are determined to do everything to stop Brexit from happening and prevent the will of the people from being implemented. This has been their game since the establishment was shocked by voters on June 23, 2016. And what excuse did these MPs such as Yvette Cooper and Anna Soubry give?
JAN9	The NHS needs to be run like an efficient business, says TIM NEWARK	IT'S GREAT news that the NHS is getting an extra £20billion under the Government's new 10-year plan, but with that enormous sum of taxpayers' money comes the responsibility to spend it wisely and effectively. Too often now the NHS is like some soft-hearted parent willing to indulge every little complaint from their spoilt children as though it is life-threatening.  Obesity is generally not a disease that needs costly care. I lost two stone in three months by eating and drinking less and exercising more.
JAN9	Helping families in debt would boost confidence - EXPRESS COMMENT	JANUARY is always a cruel month for household finances, and a report from the Trades Union Congress (TUC) has found that families across the UK are suffering from unprecedented debt levels: an average of 30.4 per cent as a share of household income.  Aside from mortgages, unsecured debt in the latter half of 2018 saw a rise of £886 per household on the previous year, with total debt adding up to an astonishing £428billion, compared to £286billion in 2008.
